AXDX, 810420000.0 , 734530000.0 , Accelerate Diagnostics  Inc. (AXDX), Dec 31 2014, 122000.0 , 0.0 , 122000.0 , 20053000.0 , 10695000.0 , 3000.0 , 888000.0 , 31639000.0 , -31517000.0 , 64000.0 , -31453000.0 , 7000.0 , -31460000.0 , -527000.0 , 0.0 , -30933000.0 , 0.0 , 0.0 , 0.0 , 0.0 , -30933000.0 , 0.0 , -30933000.0 , Dec 31 2014, 53563000.0 , 13115000.0 , 78000.0 , 0.0 , 342000.0 , 67098000.0 , 0.0 , 2536000.0 , 0.0 , 167000.0 , 0.0 , 0.0 , 0.0 , 69801000.0 , 2623000.0 , 147000.0 , 13000.0 , 2783000.0 , 13000.0 , 0.0 , 1014000.0 , 0.0 , 0.0 , 3810000.0 , 0.0 , 0.0 , 0.0 , 45000.0 , -65417000.0 , 0.0 , 131356000.0 , 7000.0 , 65991000.0 , 65824000.0 , 10 ,
XLRN, 1320000000.0 , 1170000000.0 , Acceleron Pharma  Inc. (XLRN), Dec 31 2013, 57230000.0 , 0.0 , 57230000.0 , 36051000.0 , 14227000.0 , 0.0 , 0.0 , 0.0 , 6952000.0 , -26758000.0 , -19806000.0 , 2092000.0 , -21898000.0 , 0.0 , 0.0 , -21898000.0 , 0.0 , 0.0 , 0.0 , 0.0 , -21898000.0 , 0.0 , -21898000.0 , Dec 31 2013, 113163000.0 , 0.0 , 3616000.0 , 0.0 , 2243000.0 , 119022000.0 , 0.0 , 3705000.0 , 0.0 , 0.0 , 0.0 , 1005000.0 , 0.0 , 123732000.0 , 7812000.0 , 16868000.0 , 2530000.0 , 27210000.0 , 0.0 , 30753000.0 , 7957000.0 , 0.0 , 0.0 , 65920000.0 , 0.0 , 0.0 , 0.0 , 29000.0 , -192324000.0 , 0.0 , 250107000.0 , 0.0 , 57812000.0 , 57812000.0 , 11 ,
ANCX, 195770000.0 , 323080000.0 , Access National Corporation (ANCX), Dec 31 2013, 64026000.0 , 3486000.0 , 0.0 , 0.0 , 39198000.0 , 0.0 , 675000.0 , 0.0 , 0.0 , 0.0 , 20667000.0 , 226000.0 , 20441000.0 , 7234000.0 , 0.0 , 13207000.0 , 0.0 , 0.0 , 0.0 , 0.0 , 13207000.0 , 0.0 , 13207000.0 , Dec 31 2013, 124807000.0 , 0.0 , 15714000.0 , 0.0 , 0.0 , 0.0 , 791101000.0 , 8389000.0 , 0.0 , 0.0 , 0.0 , 0.0 , 0.0 , 847182000.0 , 0.0 , 172855000.0 , 572972000.0 , 0.0 , 0.0 , 10221000.0 , 0.0 , 0.0 , 0.0 , 756048000.0 , 0.0 , 0.0 , 0.0 , 8659000.0 , 67121000.0 , 0.0 , 17320000.0 , -1966000.0 , 91134000.0 , 91134000.0 , 12 ,
ARAY, 678140000.0 , 742990000.0 , Accuray Incorporated (ARAY), Jun 30 2014, 369419000.0 , 226619000.0 , 142800000.0 , 53724000.0 , 107220000.0 , 0.0 , 0.0 , 0.0 , -18144000.0 , -14216000.0 , -32360000.0 , 0.0 , -32360000.0 , 3088000.0 , 0.0 , -35448000.0 , 0.0 , 0.0 , 0.0 , 0.0 , -35448000.0 , 0.0 , -35448000.0 , Jun 30 2014, 93838000.0 , 79553000.0 , 72152000.0 , 87752000.0 , 31175000.0 , 364470000.0 , 0.0 , 34391000.0 , 58091000.0 , 23517000.0 , 0.0 , 11820000.0 , 2899000.0 , 495188000.0 , 92476000.0 , 0.0 , 92093000.0 , 184569000.0 , 195612000.0 , 6593000.0 , 9866000.0 , 0.0 , 0.0 , 396640000.0 , 0.0 , 0.0 , 0.0 , 77000.0 , -355094000.0 , 0.0 , 451750000.0 , 1815000.0 , 98548000.0 , 16940000.0 , 13 ,
ACRX, 382000000.0 , 333100000.0 , AcelRx Pharmaceuticals  Inc. (ACRX), Dec 31 2013, 29502000.0 , 0.0 , 29502000.0 , 26292000.0 , 9877000.0 , 0.0 , 0.0 , 0.0 , -6667000.0 , -15241000.0 , -21908000.0 , 1518000.0 , -23426000.0 , 0.0 , 0.0 , -23426000.0 , 0.0 , 0.0 , 0.0 , 0.0 , -23426000.0 , 0.0 , -23426000.0 , Dec 31 2013, 88401000.0 , 15262000.0 , 0.0 , 0.0 , 897000.0 , 104560000.0 , 0.0 , 5179000.0 , 0.0 , 0.0 , 0.0 , 292000.0 , 0.0 , 110031000.0 , 6245000.0 , 0.0 , 623000.0 , 6868000.0 , 14364000.0 , 13445000.0 , 2195000.0 , 0.0 , 0.0 , 36872000.0 , 0.0 , 0.0 , 0.0 , 43000.0 , -145453000.0 , 0.0 , 218568000.0 , 1000.0 , 73159000.0 , 73159000.0 , 14 ,
ACET, 622910000.0 , 686050000.0 , Aceto Corp. (ACET), Jun 30 2014, 510179000.0 , 395476000.0 , 114703000.0 , 5222000.0 , 65209000.0 , 0.0 , 0.0 , 0.0 , 44272000.0 , 2502000.0 , 46774000.0 , 2100000.0 , 44674000.0 , 15674000.0 , 0.0 , 29000000.0 , 0.0 , 0.0 , 0.0 , 0.0 , 29000000.0 , 0.0 , 29000000.0 , Jun 30 2014, 42897000.0 , 746000.0 , 128472000.0 , 100683000.0 , 3556000.0 , 276354000.0 , 0.0 , 17421000.0 , 66516000.0 , 87955000.0 , 0.0 , 8133000.0 , 11605000.0 , 467984000.0 , 110180000.0 , 8343000.0 , 0.0 , 118523000.0 , 97158000.0 , 18713000.0 , 6000.0 , 0.0 , 0.0 , 234400000.0 , 0.0 , 0.0 , 0.0 , 288000.0 , 140768000.0 , 0.0 , 87156000.0 , 5372000.0 , 233584000.0 , 79113000.0 , 15 ,
ACHN, 1140000000.0 , 975210000.0 , Achillion Pharmaceuticals  Inc. (ACHN), Dec 31 2013, 0.0 , 0.0 , 0.0 , 46736000.0 , 12741000.0 , 0.0 , 0.0 , 0.0 , -59477000.0 , 582000.0 , -58895000.0 , 52000.0 , -58947000.0 , 0.0 , 0.0 , -58947000.0 , 0.0 , 0.0 , 0.0 , 0.0 , -58947000.0 , 0.0 , -58947000.0 , Dec 31 2013, 33457000.0 , 88393000.0 , 480000.0 , 0.0 , 2452000.0 , 124782000.0 , 36139000.0 , 1265000.0 , 0.0 , 0.0 , 0.0 , 152000.0 , 79000.0 , 162417000.0 , 9112000.0 , 291000.0 , 0.0 , 9403000.0 , 56000.0 , 0.0 , 0.0 , 0.0 , 0.0 , 9459000.0 , 0.0 , 0.0 , 0.0 , 97000.0 , -381674000.0 , 0.0 , 534529000.0 , 6000.0 , 152958000.0 , 152958000.0 , 17 ,
ACIW, 2320000000.0 , 3160000000.0 , ACI Worldwide  Inc. (ACIW), Dec 31 2014, 1016149000.0 , 454756000.0 , 561393000.0 , 144207000.0 , 207112000.0 , 0.0 , 71902000.0 , 0.0 , 138172000.0 , 335000.0 , 138507000.0 , 39738000.0 , 98769000.0 , 31209000.0 , 0.0 , 67560000.0 , 0.0 , 0.0 , 0.0 , 0.0 , 67560000.0 , 0.0 , 67560000.0 , Dec 31 2014, 77301000.0 , 0.0 , 276236000.0 , 0.0 , 64731000.0 , 418268000.0 , 0.0 , 60360000.0 , 781163000.0 , 470943000.0 , 0.0 , 69779000.0 , 50187000.0 , 1850700000.0 , 92151000.0 , 87352000.0 , 199313000.0 , 378816000.0 , 804583000.0 , 23455000.0 , 62441000.0 , 0.0 , 0.0 , 1269295000.0 , 0.0 , 0.0 , 0.0 , 698000.0 , 331415000.0 , -282538000.0 , 551713000.0 , -19883000.0 , 581405000.0 , -670701000.0 , 18 ,
ACNB, 121720000.0 , 221350000.0 , ACNB Corp. (ACNB), Dec 31 2013, 49304000.0 , 2177000.0 , 0.0 , 0.0 , 31374000.0 , 0.0 , 2091000.0 , 0.0 , 0.0 , 0.0 , 13662000.0 , 1812000.0 , 11850000.0 , 2535000.0 , 0.0 , 9315000.0 , 0.0 , 0.0 , 0.0 , 0.0 , 9315000.0 , 0.0 , 9315000.0 , Dec 31 2013, 249333000.0 , 0.0 , 0.0 , 0.0 , 0.0 , 0.0 , 942096000.0 , 15991000.0 , 6308000.0 , 1845000.0 , 0.0 , 54830000.0 , 0.0 , 1046047000.0 , 0.0 , 49052000.0 , 800643000.0 , 0.0 , 0.0 , 6847000.0 , 0.0 , 0.0 , 0.0 , 939245000.0 , 0.0 , 0.0 , 0.0 , 15135000.0 , 82661000.0 , -728000.0 , 9628000.0 , 106000.0 , 106802000.0 , 98649000.0 , 19 ,
ACOR, 1450000000.0 , 1460000000.0 , Acorda Therapeutics  Inc. (ACOR), Dec 31 2014, 401480000.0 , 80615000.0 , 320865000.0 , 73470000.0 , 204013000.0 , 6991000.0 , 0.0 , 0.0 , 36391000.0 , 906000.0 , 37297000.0 , 9288000.0 , 28009000.0 , 10337000.0 , 0.0 , 17672000.0 , 0.0 , 0.0 , 0.0 , 0.0 , 17672000.0 , 0.0 , 17672000.0 , Dec 31 2014, 183375000.0 , 125448000.0 , 50631000.0 , 26837000.0 , 22847000.0 , 409138000.0 , 0.0 , 46090000.0 , 182952000.0 , 432822000.0 , 0.0 , 6137000.0 , 3540000.0 , 1080679000.0 , 74762000.0 , 1144000.0 , 38477000.0 , 114383000.0 , 289883000.0 , 61703000.0 , 74455000.0 , 0.0 , 0.0 , 540424000.0 , 0.0 , 0.0 , 0.0 , 42000.0 , -220410000.0 , -329000.0 , 761026000.0 , -74000.0 , 540255000.0 , -75519000.0 , 20 ,
